0.016	-0.011	-0.070	0.035	0.004	0.003	-0.027	0.048	0.736	0.119	0.015	0.009	0.739	-0.052	0.018	0.671	0.119	0.015	0.009	-0.024	-0.028	0.005	-0.079	0.023	0.003	0.216	0.802	0.920	0.182	0.071	0.233	0.760	0.000	0.739	-0.049	0.063	0.669	0.105	0.077	0.001	0.765	0.010	0.006	0.011	0.000	-0.078	0.023	0.002	0.097	0.000	
0.014	-0.009	-0.064	-0.016	0.019	-0.001	-0.027	0.060	0.736	-0.112	0.063	-0.007	0.738	-0.060	0.026	0.671	-0.112	0.063	-0.007	-0.031	-0.026	0.004	-0.056	0.035	-0.003	-0.520	0.974	0.980	-0.618	0.058	0.233	0.740	0.006	0.739	-0.047	0.078	0.667	0.117	0.057	0.000	0.748	0.010	0.006	0.013	0.003	-0.057	0.033	-0.002	0.097	0.000	
0.013	-0.008	-0.060	0.001	0.016	-0.001	-0.021	0.074	0.735	0.086	0.049	0.002	0.738	-0.065	0.042	0.670	0.086	0.049	0.002	-0.035	-0.022	0.003	-0.036	0.042	-0.007	1.000	-1.000	-0.924	0.922	0.052	0.233	0.730	0.010	0.739	-0.047	0.088	0.666	0.099	0.046	-0.000	0.736	0.010	0.006	0.009	0.013	-0.036	0.041	-0.007	0.097	0.000	
0.014	-0.009	-0.064	0.068	0.011	0.002	0.004	0.084	0.736	0.190	0.034	0.008	0.739	-0.054	0.065	0.669	0.190	0.034	0.008	-0.038	-0.018	0.001	-0.020	0.048	-0.011	0.030	0.846	0.942	-0.020	0.052	0.233	0.720	0.012	0.739	-0.049	0.096	0.665	0.031	0.041	-0.001	0.724	0.007	0.008	0.010	0.009	-0.021	0.047	-0.010	0.056	0.018	
0.004	0.002	-0.047	0.003	0.011	0.000	0.032	0.101	0.736	0.022	0.038	0.001	0.739	-0.044	0.096	0.665	0.022	0.038	0.001	-0.039	-0.013	-0.000	-0.009	0.052	-0.013	0.000	0.972	0.966	0.026	0.051	0.233	0.740	-0.000	0.738	-0.056	0.086	0.667	-0.054	0.008	-0.000	0.753	0.007	0.008	0.011	0.000	-0.009	0.051	-0.013	0.056	0.018	
0.004	0.001	-0.053	0.003	-0.003	-0.000	0.035	0.104	0.736	0.009	-0.012	-0.001	0.739	-0.044	0.101	0.665	0.009	-0.012	-0.001	-0.041	-0.007	-0.002	-0.013	0.048	0.010	0.922	0.344	0.272	0.960	0.046	0.233	0.810	-0.023	0.738	-0.062	0.066	0.669	-0.115	-0.043	0.001	0.817	0.007	0.008	0.010	0.010	-0.012	0.048	0.008	0.056	0.018	
0.005	0.001	-0.057	-0.030	-0.013	0.000	0.018	0.096	0.735	-0.116	-0.041	0.001	0.739	-0.051	0.083	0.666	-0.116	-0.041	0.001	-0.043	-0.003	-0.000	-0.022	0.039	0.027	0.842	0.580	0.624	0.786	0.043	0.233	0.850	-0.034	0.738	-0.064	0.057	0.669	-0.105	-0.042	0.000	0.857	0.007	0.008	0.014	0.008	-0.021	0.039	0.027	0.056	0.018	
0.006	-0.001	-0.060	-0.028	-0.007	0.000	-0.006	0.087	0.735	-0.086	-0.024	0.001	0.738	-0.063	0.061	0.669	-0.086	-0.024	0.001	-0.046	0.001	0.002	-0.029	0.030	0.036	0.510	0.924	0.998	0.430	0.040	0.233	0.880	-0.038	0.738	-0.064	0.053	0.669	-0.034	-0.021	-0.000	0.884	0.012	0.007	0.012	0.006	-0.030	0.023	0.038	0.043	-0.021	
0.006	-0.001	-0.062	-0.004	-0.003	-0.000	-0.018	0.083	0.736	-0.006	-0.009	0.000	0.738	-0.069	0.050	0.670	-0.006	-0.009	0.000	-0.052	0.006	0.008	-0.027	0.017	0.037	0.910	0.668	0.736	0.850	0.034	0.233	0.890	-0.038	0.739	-0.059	0.055	0.669	0.032	-0.010	-0.000	0.896	0.012	0.007	0.011	0.002	-0.027	0.017	0.037	0.043	-0.021	
0.001	-0.024	-0.088	0.011	-0.001	0.000	-0.018	0.083	0.736	0.037	-0.007	0.000	0.738	-0.068	0.049	0.670	0.037	-0.007	0.000	-0.053	0.007	0.009	0.007	-0.003	0.004	0.608	0.812	0.676	0.734	0.008	0.233	0.850	-0.016	0.741	-0.010	0.073	0.667	0.200	-0.071	0.001	0.845	0.012	0.007	0.010	0.001	0.006	-0.003	0.003	0.043	-0.021	
0.002	-0.021	-0.070	0.042	-0.029	0.002	0.008	0.068	0.737	0.145	-0.092	0.007	0.739	-0.040	0.056	0.670	0.145	-0.092	0.007	-0.050	0.006	0.008	0.042	-0.021	-0.018	0.368	0.660	0.774	0.326	0.036	0.233	0.760	0.014	0.740	0.029	0.089	0.666	0.254	-0.081	0.003	0.767	0.012	0.007	0.012	0.004	0.039	-0.020	-0.017	0.043	-0.021	
0.002	-0.019	-0.061	0.057	-0.010	-0.001	0.052	0.052	0.737	0.192	-0.032	-0.002	0.741	0.004	0.074	0.668	0.192	-0.032	-0.002	-0.045	0.004	0.005	0.063	-0.031	-0.023	0.532	0.418	0.482	0.442	0.064	0.233	0.730	0.023	0.739	0.044	0.098	0.665	0.175	-0.032	0.002	0.733	0.011	0.009	0.013	0.005	0.063	-0.030	-0.023	0.029	0.012	
0.002	-0.018	-0.058	0.042	-0.004	-0.001	0.093	0.048	0.735	0.133	-0.014	-0.001	0.741	0.037	0.097	0.664	0.133	-0.014	-0.001	-0.039	0.002	0.002	0.076	-0.037	-0.022	0.572	0.344	0.336	0.532	0.080	0.233	0.720	0.023	0.739	0.052	0.102	0.663	0.074	-0.025	0.002	0.723	0.011	0.009	0.015	0.008	0.075	-0.036	-0.022	0.029	0.012	
0.002	-0.017	-0.057	0.013	-0.005	0.001	0.113	0.044	0.735	0.041	-0.017	0.002	0.740	0.054	0.108	0.662	0.041	-0.017	0.002	-0.032	-0.001	-0.000	0.082	-0.041	-0.019	0.384	0.520	0.518	0.360	0.090	0.233	0.720	0.020	0.739	0.061	0.103	0.662	0.013	-0.027	0.003	0.723	0.011	0.009	0.019	0.002	0.082	-0.041	-0.018	0.029	0.012	
0.010	-0.004	-0.056	0.003	-0.009	0.000	0.121	0.038	0.734	0.009	-0.029	0.000	0.740	0.064	0.109	0.661	0.008	-0.027	0.000	-0.024	-0.005	-0.002	0.073	-0.033	-0.010	0.546	0.354	0.556	0.384	0.087	0.233	0.730	0.014	0.741	0.047	0.103	0.662	-0.054	0.020	-0.002	0.730	0.011	0.009	0.013	0.002	0.073	-0.033	-0.010	0.029	0.012	
0.010	-0.005	-0.057	-0.015	0.015	-0.001	0.115	0.042	0.734	-0.048	0.050	-0.005	0.740	0.057	0.107	0.661	-0.048	0.050	-0.005	-0.017	-0.007	-0.003	0.061	-0.021	-0.004	0.570	0.418	0.510	0.472	0.069	0.233	0.740	0.005	0.742	0.029	0.104	0.661	-0.081	0.058	-0.005	0.748	0.013	0.011	0.012	0.017	0.060	-0.021	-0.003	0.091	0.022	
0.010	-0.005	-0.058	-0.021	0.013	-0.001	0.099	0.055	0.736	-0.069	0.041	-0.003	0.740	0.037	0.107	0.663	-0.069	0.041	-0.003	-0.011	-0.008	-0.004	0.050	-0.012	0.000	0.470	0.558	0.552	0.470	0.056	0.233	0.750	0.001	0.741	0.024	0.106	0.663	-0.044	0.033	-0.003	0.757	0.013	0.011	0.010	0.011	0.050	-0.012	0.000	0.091	0.022	
0.010	-0.005	-0.060	-0.013	0.004	0.000	0.086	0.061	0.736	-0.038	0.014	-0.000	0.740	0.023	0.102	0.664	-0.038	0.014	-0.000	-0.006	-0.008	-0.005	0.041	-0.005	0.002	0.494	0.530	0.598	0.456	0.045	0.233	0.760	-0.001	0.740	0.020	0.107	0.663	-0.003	0.020	-0.002	0.761	0.013	0.011	0.013	0.009	0.041	-0.005	0.001	0.091	0.022	
0.010	-0.005	-0.060	0.003	0.005	-0.000	0.082	0.064	0.737	0.014	0.015	-0.001	0.740	0.018	0.102	0.665	0.014	0.015	-0.001	-0.001	-0.008	-0.005	0.034	0.001	0.003	0.524	0.516	0.576	0.484	0.037	0.233	0.760	-0.002	0.740	0.016	0.110	0.663	0.014	0.024	-0.002	0.763	0.013	0.011	0.012	0.002	0.034	0.000	0.002	0.091	0.022	
0.004	0.005	-0.066	0.001	0.005	-0.001	0.087	0.069	0.738	-0.007	0.013	-0.002	0.739	0.018	0.109	0.664	-0.007	0.013	-0.002	0.001	-0.008	-0.006	0.013	-0.001	-0.001	0.586	0.426	0.408	0.586	0.021	0.233	0.750	-0.000	0.740	0.005	0.089	0.667	-0.075	-0.018	0.001	0.748	0.010	0.006	0.015	0.006	0.012	-0.001	-0.001	0.039	0.009	
0.004	0.004	-0.062	-0.036	-0.004	-0.000	0.065	0.069	0.737	-0.114	-0.016	-0.001	0.740	0.002	0.094	0.666	-0.114	-0.016	-0.001	0.002	-0.008	-0.007	-0.010	-0.005	-0.003	0.444	0.488	0.514	0.382	0.004	0.233	0.720	0.003	0.740	-0.005	0.068	0.669	-0.095	-0.051	0.003	0.729	0.010	0.006	0.011	0.003	-0.008	-0.005	-0.003	0.039	0.009	
0.004	0.004	-0.061	-0.011	-0.010	0.001	0.049	0.062	0.737	-0.037	-0.033	0.003	0.740	-0.006	0.078	0.668	-0.037	-0.033	0.003	0.001	-0.009	-0.008	-0.026	-0.009	-0.003	0.442	0.430	0.456	0.430	0.038	0.233	0.720	0.001	0.740	-0.018	0.045	0.671	-0.069	-0.028	0.001	0.720	0.010	0.006	0.011	0.009	-0.026	-0.008	-0.002	0.039	0.009	
0.004	0.003	-0.061	-0.019	-0.011	0.001	0.036	0.053	0.737	-0.063	-0.034	0.001	0.740	-0.009	0.063	0.669	-0.063	-0.034	0.001	-0.003	-0.010	-0.009	-0.041	-0.011	-0.001	0.462	0.412	0.466	0.424	0.049	0.233	0.720	0.000	0.740	-0.025	0.037	0.671	-0.059	-0.009	0.000	0.721	0.011	0.009	0.015	0.006	-0.039	-0.010	-0.001	0.030	0.007	
0.004	0.003	-0.060	-0.014	-0.007	0.000	0.023	0.046	0.737	-0.045	-0.022	0.001	0.741	-0.014	0.049	0.670	-0.045	-0.022	0.001	-0.006	-0.011	-0.010	-0.050	-0.011	0.000	0.354	0.504	0.642	0.226	0.045	0.233	0.710	0.001	0.740	-0.014	0.058	0.669	0.052	0.033	-0.001	0.716	0.011	0.009	0.012	0.003	-0.050	-0.011	0.000	0.030	0.007	
0.010	-0.015	-0.062	0.043	0.008	0.001	0.010	0.041	0.737	-0.041	-0.007	0.000	0.740	-0.021	0.037	0.671	-0.041	-0.007	0.000	-0.010	-0.011	-0.011	-0.035	-0.007	-0.002	0.476	0.338	0.402	0.456	0.021	0.233	0.700	0.004	0.740	-0.001	0.082	0.667	0.106	0.059	-0.002	0.709	0.011	0.009	0.013	0.006	-0.036	-0.007	-0.001	0.030	0.007	
0.009	-0.013	-0.061	0.006	0.012	-0.001	0.047	0.054	0.737	0.018	0.042	-0.005	0.740	-0.001	0.071	0.669	0.018	0.042	-0.005	-0.012	-0.012	-0.012	-0.015	-0.001	-0.004	0.418	0.396	0.462	0.312	0.006	0.233	0.690	0.006	0.740	0.001	0.090	0.666	0.051	0.046	-0.002	0.699	0.011	0.009	0.012	0.018	-0.014	-0.001	-0.004	0.030	0.007	
0.009	-0.013	-0.059	0.016	0.010	-0.000	0.056	0.063	0.737	0.053	0.034	-0.001	0.740	-0.001	0.084	0.667	0.053	0.034	-0.001	-0.012	-0.011	-0.013	-0.000	0.004	-0.006	0.388	0.380	0.396	0.376	0.009	0.233	0.690	0.007	0.740	0.006	0.097	0.665	0.054	0.020	-0.001	0.692	0.009	0.006	0.012	0.027	-0.001	0.003	-0.006	0.006	0.016	
0.009	-0.013	-0.058	0.008	0.006	-0.000	0.066	0.070	0.738	0.027	0.018	-0.001	0.739	0.002	0.096	0.666	0.027	0.018	-0.001	-0.011	-0.011	-0.014	0.011	0.006	-0.007	0.376	0.380	0.410	0.336	0.019	0.233	0.680	0.006	0.739	0.010	0.103	0.665	0.040	0.001	-0.000	0.688	0.009	0.006	0.014	0.003	0.019	0.007	-0.005	0.006	0.016	
0.016	-0.010	-0.054	0.010	0.001	0.000	0.073	0.072	0.738	0.032	0.006	0.000	0.739	0.005	0.102	0.666	0.032	0.006	0.000	-0.008	-0.009	-0.017	0.026	0.018	0.002	0.452	0.320	0.492	0.322	0.028	0.233	0.690	0.001	0.739	0.003	0.117	0.663	0.031	0.042	-0.003	0.701	0.009	0.006	0.014	0.001	0.026	0.018	0.001	0.006	0.016	
0.016	-0.011	-0.057	0.005	0.009	-0.002	0.078	0.076	0.738	0.014	0.033	-0.004	0.739	0.006	0.109	0.665	0.014	0.033	-0.004	-0.005	-0.006	-0.017	0.031	0.032	0.006	0.466	0.408	0.498	0.382	0.040	0.233	0.710	-0.005	0.739	-0.007	0.130	0.661	0.019	0.085	-0.006	0.720	0.009	0.006	0.016	0.014	0.030	0.030	0.006	0.006	0.016	
0.016	-0.011	-0.058	0.004	0.016	-0.002	0.082	0.088	0.739	0.014	0.053	-0.006	0.739	0.001	0.120	0.663	0.014	0.053	-0.006	-0.002	-0.003	-0.017	0.034	0.043	0.008	0.496	0.416	0.534	0.390	0.051	0.233	0.720	-0.007	0.739	-0.013	0.142	0.659	0.018	0.093	-0.007	0.730	0.008	0.008	0.020	0.003	0.033	0.042	0.007	0.037	0.003	
0.016	-0.010	-0.057	0.004	0.018	-0.002	0.085	0.102	0.740	0.012	0.059	-0.005	0.738	-0.006	0.132	0.662	0.012	0.059	-0.005	0.001	0.002	-0.017	0.036	0.051	0.009	0.504	0.430	0.532	0.394	0.060	0.233	0.730	-0.008	0.738	-0.017	0.150	0.658	0.015	0.077	-0.006	0.733	0.008	0.008	0.014	0.016	0.035	0.050	0.008	0.037	0.003	
0.016	-0.011	-0.058	0.003	0.016	-0.001	0.088	0.116	0.741	0.009	0.050	-0.003	0.737	-0.013	0.144	0.660	0.009	0.050	-0.003	0.005	0.007	-0.017	0.037	0.056	0.009	0.492	0.458	0.520	0.426	0.065	0.233	0.730	-0.009	0.737	-0.020	0.157	0.657	0.013	0.052	-0.004	0.738	0.008	0.008	0.018	0.018	0.036	0.055	0.008	0.037	0.003	
0.004	0.000	-0.063	0.006	0.011	-0.001	0.093	0.128	0.742	0.019	0.034	-0.002	0.736	-0.018	0.156	0.659	0.019	0.034	-0.002	0.008	0.012	-0.017	0.021	0.044	0.008	0.480	0.454	0.362	0.518	0.056	0.236	0.720	-0.008	0.736	-0.023	0.136	0.663	-0.050	-0.030	0.002	0.727	0.008	0.008	0.016	0.031	0.022	0.045	0.008	0.037	0.003	
0.005	-0.000	-0.061	-0.021	-0.006	0.000	0.086	0.129	0.743	-0.070	-0.022	0.002	0.735	-0.024	0.152	0.660	-0.070	-0.022	0.002	0.009	0.016	-0.017	0.003	0.030	0.011	0.452	0.462	0.406	0.446	0.036	0.236	0.720	-0.010	0.736	-0.026	0.111	0.668	-0.101	-0.096	0.006	0.721	0.010	0.011	0.015	0.000	0.002	0.030	0.010	0.064	-0.001	
0.005	-0.001	-0.061	-0.017	-0.017	0.002	0.068	0.119	0.742	-0.054	-0.054	0.006	0.736	-0.030	0.133	0.664	-0.054	-0.054	0.006	0.009	0.020	-0.017	-0.012	0.017	0.012	0.442	0.444	0.464	0.428	0.023	0.236	0.720	-0.012	0.736	-0.027	0.100	0.669	-0.077	-0.095	0.005	0.723	0.010	0.011	0.012	0.010	-0.011	0.017	0.012	0.064	-0.001	
0.005	-0.001	-0.061	-0.013	-0.019	0.002	0.057	0.104	0.742	-0.042	-0.061	0.005	0.736	-0.028	0.114	0.667	-0.042	-0.061	0.005	0.007	0.021	-0.016	-0.024	0.007	0.013	0.454	0.420	0.472	0.446	0.023	0.236	0.720	-0.013	0.736	-0.030	0.090	0.670	-0.064	-0.065	0.003	0.725	0.010	0.011	0.017	0.005	-0.023	0.007	0.013	0.064	-0.001	
0.006	-0.001	-0.062	-0.012	-0.014	0.001	0.047	0.091	0.741	-0.039	-0.043	0.002	0.737	-0.026	0.098	0.669	-0.039	-0.043	0.002	0.005	0.022	-0.015	-0.033	-0.000	0.013	0.474	0.412	0.486	0.418	0.030	0.233	0.720	-0.013	0.736	-0.033	0.081	0.671	-0.058	-0.034	0.001	0.724	0.010	0.011	0.014	0.003	-0.032	0.000	0.012	0.064	-0.001	
-0.000	-0.006	-0.060	-0.012	-0.008	0.000	0.037	0.083	0.741	-0.037	-0.028	0.001	0.737	-0.029	0.086	0.670	-0.037	-0.028	0.001	0.002	0.022	-0.015	-0.034	-0.013	0.015	0.402	0.494	0.466	0.442	0.035	0.233	0.720	-0.014	0.737	-0.022	0.072	0.671	-0.023	-0.045	0.001	0.727	0.005	0.009	0.013	0.002	-0.033	-0.012	0.014	0.027	-0.009	
0.000	-0.006	-0.061	0.004	-0.014	0.001	0.035	0.074	0.741	0.014	-0.043	0.003	0.737	-0.024	0.078	0.671	0.014	-0.043	0.003	-0.001	0.021	-0.014	-0.032	-0.028	0.016	0.514	0.412	0.538	0.386	0.039	0.233	0.730	-0.016	0.738	-0.009	0.064	0.672	0.010	-0.074	0.002	0.732	0.005	0.009	0.013	0.024	-0.031	-0.026	0.016	0.027	-0.009	
0.001	-0.006	-0.061	0.002	-0.014	0.001	0.038	0.062	0.740	0.007	-0.044	0.002	0.738	-0.014	0.072	0.671	0.007	-0.044	0.002	-0.004	0.018	-0.013	-0.030	-0.039	0.016	0.434	0.502	0.432	0.502	0.047	0.233	0.730	-0.016	0.738	-0.001	0.055	0.672	-0.003	-0.076	0.002	0.735	0.005	0.009	0.016	0.010	-0.030	-0.038	0.016	0.027	-0.009	
0.001	-0.006	-0.062	-0.002	-0.016	0.001	0.037	0.050	0.740	-0.006	-0.054	0.002	0.738	-0.006	0.062	0.672	-0.006	-0.054	0.002	-0.007	0.013	-0.012	-0.029	-0.048	0.015	0.458	0.482	0.474	0.466	0.054	0.233	0.730	-0.016	0.738	0.005	0.047	0.673	-0.008	-0.065	0.002	0.736	0.005	0.009	0.015	0.004	-0.029	-0.047	0.015	0.027	-0.009	
0.002	-0.006	-0.062	-0.001	-0.016	0.001	0.036	0.037	0.739	-0.003	-0.048	0.002	0.739	0.001	0.052	0.672	-0.003	-0.048	0.002	-0.009	0.009	-0.011	-0.027	-0.054	0.014	0.484	0.490	0.560	0.434	0.053	0.233	0.740	-0.018	0.739	0.006	0.056	0.671	0.023	0.028	-0.001	0.746	0.004	0.008	0.012	0.015	-0.027	-0.053	0.013	0.052	-0.011	
0.012	-0.009	-0.055	-0.001	-0.005	0.000	0.035	0.028	0.739	-0.003	-0.014	-0.000	0.739	0.007	0.044	0.672	-0.003	-0.014	-0.000	-0.012	0.004	-0.010	-0.018	-0.043	0.020	0.494	0.592	0.536	0.544	0.036	0.233	0.770	-0.023	0.739	0.001	0.075	0.669	0.045	0.088	-0.003	0.773	0.004	0.008	0.014	0.007	-0.019	-0.044	0.019	0.052	-0.011	
0.012	-0.010	-0.059	0.010	0.008	-0.001	0.039	0.028	0.739	0.037	0.024	-0.003	0.739	0.010	0.047	0.672	0.037	0.024	-0.003	-0.013	0.001	-0.008	-0.009	-0.029	0.023	0.760	0.380	0.768	0.364	0.020	0.233	0.780	-0.024	0.739	-0.002	0.085	0.668	0.029	0.090	-0.004	0.784	0.004	0.008	0.014	0.012	-0.008	-0.029	0.023	0.052	-0.011	
0.011	-0.009	-0.061	0.004	0.021	-0.001	0.049	0.038	0.739	0.029	0.045	-0.004	0.739	0.010	0.061	0.671	0.029	0.045	-0.004	-0.013	-0.002	-0.006	-0.000	-0.016	0.023	0.514	0.648	0.534	0.620	0.010	0.233	0.780	-0.022	0.739	-0.003	0.090	0.668	0.017	0.061	-0.003	0.790	0.009	0.005	0.014	0.010	0.000	-0.016	0.023	0.024	-0.013	
0.010	-0.009	-0.059	0.003	0.005	0.000	0.057	0.061	0.740	0.011	0.018	-0.001	0.738	0.001	0.084	0.669	0.011	0.018	-0.001	-0.013	-0.003	-0.005	0.005	-0.007	0.021	0.614	0.544	0.648	0.522	0.008	0.233	0.790	-0.021	0.738	-0.003	0.093	0.668	0.015	0.033	-0.002	0.791	0.009	0.005	0.012	0.004	0.004	-0.007	0.021	0.024	-0.013	
0.030	-0.005	-0.042	0.005	-0.002	-0.000	0.060	0.064	0.740	0.014	-0.003	-0.001	0.738	0.002	0.087	0.669	0.014	-0.003	-0.001	-0.012	-0.004	-0.004	0.009	-0.001	0.021	0.898	0.428	0.908	0.476	0.021	0.233	0.830	-0.033	0.737	-0.032	0.122	0.664	0.001	0.137	-0.007	0.849	0.009	0.005	0.013	0.004	0.008	-0.001	0.020	0.024	-0.013	
0.031	-0.005	-0.048	-0.004	0.039	-0.003	0.060	0.079	0.740	-0.013	0.132	-0.012	0.738	-0.009	0.098	0.667	-0.013	0.132	-0.012	-0.011	-0.003	-0.002	0.012	0.030	0.041	0.984	0.550	1.000	0.544	0.060	0.233	0.950	-0.056	0.734	-0.064	0.152	0.658	-0.013	0.270	-0.014	0.951	0.009	0.005	0.013	0.012	0.012	0.030	0.041	0.024	-0.013	
0.036	-0.005	-0.060	-0.006	0.048	-0.004	0.057	0.122	0.742	-0.021	0.155	-0.012	0.735	-0.040	0.127	0.664	-0.021	0.155	-0.012	-0.010	0.002	0.003	0.014	0.071	0.061	0.906	0.962	0.812	0.978	0.096	0.233	1.000	-0.064	0.733	-0.071	0.139	0.662	-0.050	0.124	-0.005	1.000	0.020	0.004	0.013	0.007	0.014	0.105	0.060	0.046	-0.050	
0.036	-0.004	-0.060	-0.015	0.007	-0.000	0.045	0.140	0.742	-0.048	0.021	-0.002	0.734	-0.061	0.133	0.664	-0.048	0.021	-0.002	-0.008	0.021	0.013	0.014	0.137	0.047	0.920	0.760	0.994	0.660	0.128	0.233	1.000	-0.051	0.731	-0.086	0.149	0.661	-0.034	0.096	-0.003	1.000	0.020	0.004	0.013	0.022	0.014	0.134	0.048	0.046	-0.050	
0.035	-0.004	-0.058	-0.004	0.012	0.001	0.039	0.148	0.743	-0.013	0.041	0.002	0.732	-0.071	0.135	0.664	-0.013	0.041	0.002	-0.007	0.036	0.017	0.015	0.166	0.042	0.978	0.810	1.000	0.842	0.156	0.236	1.000	-0.046	0.730	-0.089	0.144	0.662	-0.027	0.068	-0.002	1.000	0.020	0.004	0.013	0.010	0.014	0.163	0.042	0.046	-0.050	
-0.002	-0.016	-0.091	-0.003	0.046	-0.002	0.034	0.165	0.743	-0.003	0.158	-0.008	0.729	-0.087	0.144	0.663	-0.003	0.158	-0.008	-0.005	0.050	0.019	0.025	0.128	-0.001	0.624	0.852	1.000	0.496	0.150	0.236	0.960	-0.016	0.728	-0.094	0.195	0.651	0.097	0.164	-0.007	0.965	0.020	0.004	0.012	0.008	0.023	0.131	0.001	0.046	-0.050	
-0.002	-0.016	-0.083	0.033	-0.008	0.002	0.065	0.193	0.745	0.100	-0.035	0.006	0.729	-0.083	0.184	0.655	0.087	-0.048	0.007	-0.003	0.060	0.017	0.031	0.076	-0.033	0.604	0.674	0.392	0.838	0.097	0.236	0.810	0.025	0.733	-0.043	0.167	0.658	0.074	-0.131	0.008	0.805	0.028	0.007	0.013	0.016	0.030	0.075	-0.032	0.158	-0.027	
0.000	-0.013	-0.066	0.010	-0.029	0.002	0.070	0.165	0.744	0.036	-0.092	0.008	0.732	-0.061	0.167	0.658	0.036	-0.092	0.008	-0.001	0.067	0.014	0.034	0.036	-0.042	0.492	0.448	0.624	0.350	0.057	0.236	0.730	0.041	0.734	-0.030	0.156	0.660	0.051	-0.108	0.007	0.739	0.028	0.007	0.012	0.028	0.033	0.038	-0.042	0.158	-0.027	
0.001	-0.013	-0.060	0.008	-0.012	0.001	0.082	0.151	0.743	0.024	-0.039	0.003	0.734	-0.042	0.165	0.657	0.024	-0.039	0.003	0.001	0.070	0.010	0.037	0.009	-0.041	0.442	0.448	0.420	0.434	0.040	0.236	0.710	0.042	0.735	-0.018	0.153	0.660	0.033	-0.087	0.007	0.718	0.028	0.007	0.014	0.013	0.036	0.008	-0.040	0.158	-0.027	
0.002	-0.013	-0.059	0.006	-0.016	0.002	0.086	0.140	0.742	0.018	-0.054	0.005	0.735	-0.030	0.159	0.658	0.018	-0.054	0.005	0.004	0.071	0.006	0.039	-0.017	-0.036	0.412	0.438	0.440	0.398	0.039	0.236	0.710	0.038	0.736	-0.004	0.145	0.661	0.036	-0.101	0.008	0.711	0.028	0.007	0.015	0.023	0.038	-0.015	-0.035	0.158	-0.027	
0.012	0.002	-0.055	0.006	-0.022	0.002	0.092	0.124	0.741	0.017	-0.069	0.006	0.737	-0.015	0.152	0.659	0.017	-0.069	0.006	0.007	0.070	0.003	0.025	-0.021	-0.027	0.530	0.312	0.500	0.376	0.038	0.233	0.710	0.030	0.737	-0.020	0.136	0.662	-0.045	-0.039	0.003	0.716	0.011	0.005	0.012	0.018	0.024	-0.021	-0.026	0.037	0.037	
0.013	0.001	-0.056	-0.012	0.002	0.000	0.090	0.115	0.740	-0.039	0.009	0.000	0.737	-0.011	0.145	0.660	-0.039	0.009	0.000	0.008	0.069	0.001	0.005	-0.019	-0.019	0.524	0.382	0.524	0.398	0.024	0.233	0.720	0.021	0.736	-0.041	0.128	0.663	-0.114	0.022	-0.001	0.729	0.011	0.005	0.011	0.016	0.006	-0.019	-0.019	0.037	0.037	
0.012	0.001	-0.058	-0.023	0.007	-0.000	0.075	0.121	0.741	-0.075	0.023	-0.002	0.737	-0.026	0.139	0.661	-0.075	0.023	-0.002	0.008	0.068	-0.001	-0.010	-0.018	-0.014	0.518	0.430	0.466	0.470	0.019	0.233	0.730	0.015	0.735	-0.051	0.118	0.665	-0.116	0.008	-0.000	0.736	0.011	0.005	0.010	0.012	-0.009	-0.018	-0.013	0.037	0.037	
0.012	-0.000	-0.058	-0.025	-0.000	-0.000	0.055	0.123	0.741	-0.081	-0.002	-0.000	0.736	-0.043	0.127	0.664	-0.081	-0.002	-0.000	0.006	0.067	-0.002	-0.022	-0.019	-0.010	0.502	0.462	0.502	0.450	0.026	0.233	0.740	0.011	0.735	-0.055	0.110	0.667	-0.079	-0.013	0.001	0.740	0.011	0.005	0.011	0.007	-0.021	-0.018	-0.010	0.037	0.037	
0.013	-0.000	-0.059	-0.018	-0.004	0.001	0.036	0.121	0.741	-0.059	-0.012	0.002	0.735	-0.055	0.114	0.666	-0.059	-0.012	0.002	0.003	0.066	-0.003	-0.029	-0.020	-0.008	0.500	0.466	0.544	0.432	0.034	0.233	0.740	0.008	0.735	-0.058	0.105	0.668	-0.036	-0.017	0.000	0.743	0.009	0.003	0.011	0.009	-0.029	-0.019	-0.007	0.023	0.016	
-0.001	-0.011	-0.054	-0.008	0.001	0.000	0.025	0.121	0.741	-0.022	0.003	0.001	0.734	-0.063	0.105	0.668	-0.022	0.003	0.001	0.001	0.063	-0.004	-0.020	-0.039	0.004	0.392	0.632	0.482	0.522	0.040	0.233	0.750	-0.000	0.737	-0.025	0.098	0.669	0.063	-0.093	0.003	0.756	0.009	0.003	0.011	0.016	-0.021	-0.037	0.003	0.023	0.016	
-0.001	-0.012	-0.058	0.013	-0.027	0.003	0.028	0.109	0.742	0.043	-0.091	0.009	0.734	-0.053	0.099	0.669	0.043	-0.091	0.009	0.000	0.058	-0.004	-0.009	-0.061	0.012	0.492	0.624	0.558	0.572	0.056	0.236	0.780	-0.010	0.737	0.005	0.089	0.670	0.124	-0.164	0.006	0.783	0.012	0.001	0.011	0.033	-0.008	-0.061	0.012	0.038	0.011	
