1.795	0.001	0.500	2.356	0.000	0.356	1.351	0.252	
1.928	0.000	0.500	1.813	0.000	0.100	1.905	0.400	
1.661	0.010	0.128	1.656	0.010	0.500	1.683	0.155	
1.720	0.010	0.500	1.720	0.010	0.500	1.346	0.040	
1.660	0.010	0.500	1.514	0.010	0.100	1.876	0.141	
1.375	0.006	0.100	1.914	0.000	0.500	1.195	0.040	
1.320	0.010	0.100	1.354	0.000	0.285	0.910	0.074	
1.306	0.010	0.409	1.193	0.010	0.100	1.278	0.156	
1.744	0.010	0.160	2.181	0.010	0.299	1.385	0.400	
1.707	0.010	0.280	1.949	0.000	0.500	1.306	0.356	
1.165	0.010	0.500	1.243	0.010	0.100	0.974	0.400	
0.932	0.000	0.100	1.816	0.010	0.100	1.338	0.400	
1.581	0.000	0.434	1.387	0.010	0.435	2.054	0.400	
1.792	0.000	0.100	1.708	0.000	0.100	1.557	0.254	
0.895	0.000	0.481	1.970	0.000	0.500	1.747	0.227	
1.976	0.010	0.100	0.979	0.010	0.308	1.848	0.267	
1.351	0.010	0.100	0.992	0.010	0.100	2.344	0.068	
1.782	0.000	0.100	2.016	0.000	0.500	1.855	0.040	
1.546	0.010	0.259	1.303	0.010	0.420	1.193	0.400	
1.936	0.000	0.100	2.094	0.010	0.500	1.666	0.400	
1.495	0.000	0.222	2.370	0.010	0.333	1.208	0.400	
2.022	0.000	0.346	1.587	0.000	0.306	1.531	0.040	
2.090	0.000	0.500	1.644	0.008	0.100	1.036	0.400	
1.780	0.010	0.100	1.746	0.010	0.100	2.208	0.400	
1.295	0.010	0.500	1.755	0.010	0.500	1.447	0.040	
1.926	0.010	0.477	1.238	0.000	0.445	1.265	0.040	
2.158	0.010	0.100	1.676	0.000	0.500	2.216	0.040	
1.395	0.000	0.309	1.983	0.000	0.100	1.469	0.400	
1.662	0.000	0.163	2.241	0.000	0.500	1.468	0.400	
1.261	0.000	0.417	1.410	0.010	0.197	1.575	0.400	
1.726	0.010	0.500	1.538	0.010	0.100	2.442	0.040	
1.997	0.010	0.100	0.582	0.000	0.500	1.101	0.040	
1.459	0.000	0.488	0.655	0.000	0.500	1.606	0.264	
1.412	0.000	0.500	1.939	0.010	0.458	2.012	0.040	
1.117	0.000	0.500	1.695	0.000	0.216	2.692	0.400	
1.833	0.000	0.149	1.599	0.010	0.500	1.355	0.400	
2.023	0.000	0.500	1.671	0.000	0.500	1.624	0.040	
1.180	0.000	0.367	2.314	0.010	0.500	2.100	0.400	
1.734	0.000	0.500	1.510	0.000	0.100	1.144	0.044	
1.542	0.000	0.500	1.295	0.000	0.319	1.787	0.400	
2.192	0.000	0.500	1.883	0.010	0.100	1.372	0.400	
2.123	0.010	0.500	2.058	0.000	0.100	1.523	0.229	
1.789	0.000	0.187	1.368	0.010	0.166	1.794	0.400	
2.424	0.000	0.100	1.669	0.000	0.100	1.644	0.400	
2.004	0.010	0.180	1.361	0.010	0.108	0.783	0.139	
1.869	0.000	0.271	1.608	0.000	0.307	1.291	0.040	
1.644	0.010	0.100	2.289	0.000	0.100	1.641	0.055	
1.689	0.000	0.100	2.387	0.010	0.500	2.081	0.334	
2.413	0.000	0.100	1.533	0.010	0.500	1.182	0.139	
1.606	0.010	0.500	1.956	0.000	0.370	1.568	0.400	
1.808	0.000	0.100	1.606	0.000	0.189	1.746	0.400	
1.840	0.010	0.100	1.064	0.000	0.226	2.018	0.377	
1.515	0.000	0.151	1.341	0.010	0.110	1.221	0.081	
1.781	0.010	0.500	1.572	0.010	0.326	1.758	0.176	
1.374	0.000	0.500	1.944	0.000	0.500	1.790	0.400	
1.354	0.000	0.383	1.625	0.000	0.100	1.081	0.101	
2.088	0.010	0.500	1.501	0.010	0.500	1.618	0.207	
1.582	0.000	0.455	1.898	0.000	0.412	1.376	0.400	
2.170	0.010	0.196	1.650	0.000	0.500	2.253	0.400	
1.549	0.000	0.500	2.309	0.010	0.426	1.725	0.355	
1.204	0.010	0.100	1.337	0.010	0.100	1.850	0.306	
1.767	0.010	0.468	2.010	0.010	0.500	1.433	0.109	
1.837	0.000	0.411	1.386	0.010	0.115	1.975	0.393	
1.511	0.000	0.393	1.444	0.000	0.296	1.886	0.040	
1.191	0.010	0.206	1.852	0.000	0.175	1.566	0.400	
1.716	0.010	0.169	2.113	0.000	0.100	1.544	0.042	
1.935	0.010	0.360	2.396	0.010	0.100	2.198	0.400	
1.569	0.000	0.500	1.715	0.010	0.500	2.119	0.400	
1.896	0.010	0.129	1.707	0.004	0.100	1.158	0.400	
2.373	0.010	0.100	2.089	0.000	0.130	1.542	0.196	
1.291	0.000	0.500	1.219	0.000	0.500	1.429	0.400	
1.758	0.010	0.358	1.237	0.010	0.500	1.495	0.183	
1.545	0.000	0.223	1.805	0.000	0.191	1.290	0.400	
1.394	0.000	0.100	1.391	0.010	0.500	1.493	0.326	
1.061	0.010	0.500	1.461	0.010	0.415	1.648	0.040	
1.106	0.010	0.100	1.566	0.000	0.163	1.462	0.040	
1.795	0.000	0.100	1.691	0.001	0.364	1.891	0.053	
1.461	0.000	0.446	1.492	0.000	0.100	1.963	0.400	
1.553	0.000	0.340	1.726	0.000	0.500	2.456	0.250	
1.948	0.010	0.100	1.630	0.010	0.100	1.029	0.353	
1.388	0.009	0.263	2.368	0.000	0.100	0.765	0.258	
1.946	0.010	0.500	1.438	0.010	0.233	1.727	0.333	
1.427	0.010	0.100	1.344	0.000	0.305	1.483	0.040	
2.125	0.010	0.500	1.523	0.010	0.500	1.958	0.060	
1.899	0.010	0.500	1.656	0.010	0.469	1.346	0.400	
1.843	0.000	0.100	1.419	0.000	0.500	1.534	0.040	
2.135	0.000	0.500	1.433	0.010	0.500	2.209	0.040	
0.914	0.010	0.500	1.747	0.000	0.100	1.334	0.400	
1.903	0.000	0.219	1.833	0.010	0.314	1.557	0.400	
1.251	0.010	0.500	0.653	0.010	0.309	1.872	0.400	
1.128	0.010	0.153	1.591	0.010	0.100	1.562	0.400	
1.772	0.000	0.196	1.624	0.000	0.500	1.502	0.400	
1.172	0.010	0.481	1.236	0.000	0.500	1.439	0.055	
2.146	0.010	0.113	1.805	0.000	0.241	1.704	0.400	
1.806	0.010	0.500	1.604	0.010	0.500	1.741	0.235	
1.588	0.000	0.292	1.511	0.000	0.202	1.519	0.040	
0.781	0.000	0.100	1.716	0.000	0.500	1.692	0.040	
1.659	0.000	0.500	1.474	0.010	0.100	1.440	0.040	
2.045	0.000	0.100	1.226	0.000	0.500	1.667	0.400	
2.188	0.000	0.111	1.042	0.010	0.469	1.609	0.187	
1.759	0.010	0.100	1.983	0.010	0.251	1.979	0.284	
1.687	0.010	0.100	0.920	0.000	0.500	1.694	0.132	
2.060	0.010	0.500	1.648	0.000	0.100	1.498	0.400	
1.406	0.000	0.100	1.354	0.000	0.100	1.477	0.400	
1.709	0.010	0.500	1.665	0.000	0.100	1.671	0.056	
1.749	0.010	0.100	2.005	0.000	0.264	2.291	0.122	
1.679	0.000	0.198	2.044	0.010	0.100	1.086	0.040	
1.940	0.010	0.100	1.641	0.010	0.100	1.470	0.188	
1.377	0.000	0.500	1.818	0.000	0.500	1.378	0.400	
1.611	0.000	0.195	1.623	0.000	0.274	1.170	0.400	
1.936	0.000	0.125	1.590	0.000	0.500	1.395	0.400	
1.335	0.000	0.500	1.312	0.010	0.372	1.254	0.040	
2.049	0.000	0.100	2.048	0.010	0.333	1.475	0.040	
1.096	0.000	0.419	1.850	0.010	0.301	1.926	0.040	
1.663	0.010	0.100	1.354	0.000	0.500	1.407	0.400	
1.905	0.000	0.500	2.427	0.000	0.100	1.918	0.040	
1.706	0.000	0.100	2.079	0.000	0.100	1.704	0.040	
1.562	0.010	0.500	1.518	0.000	0.500	2.392	0.040	
1.961	0.000	0.100	1.024	0.000	0.500	0.963	0.330	
1.148	0.000	0.500	1.714	0.000	0.500	1.605	0.400	
1.877	0.000	0.411	1.261	0.010	0.500	2.112	0.223	
1.873	0.000	0.500	1.786	0.010	0.298	1.908	0.220	
1.586	0.000	0.339	1.967	0.000	0.500	1.278	0.040	
1.381	0.010	0.100	1.918	0.000	0.500	1.818	0.138	
1.562	0.000	0.449	2.065	0.000	0.500	1.183	0.400	
1.891	0.010	0.100	0.948	0.010	0.418	1.762	0.040	
1.071	0.000	0.100	1.417	0.010	0.221	1.990	0.400	
1.275	0.010	0.500	2.016	0.000	0.144	2.243	0.400	
2.155	0.000	0.100	2.169	0.010	0.500	1.382	0.197	
1.717	0.000	0.100	1.241	0.000	0.128	0.830	0.040	
2.050	0.000	0.500	1.990	0.000	0.290	1.783	0.400	
1.774	0.000	0.320	1.818	0.000	0.398	2.026	0.400	
1.651	0.010	0.315	1.745	0.000	0.500	1.502	0.400	
1.669	0.010	0.417	1.331	0.010	0.100	2.316	0.357	
1.818	0.010	0.500	1.611	0.010	0.414	1.079	0.280	
1.151	0.010	0.100	1.925	0.000	0.500	1.067	0.400	
1.422	0.010	0.500	1.611	0.000	0.100	1.244	0.040	
1.335	0.010	0.100	1.403	0.010	0.223	1.528	0.040	
2.048	0.010	0.100	1.647	0.010	0.100	1.375	0.232	
2.063	0.000	0.500	1.703	0.010	0.328	1.689	0.400	
1.787	0.000	0.100	1.535	0.000	0.100	1.539	0.040	
0.970	0.010	0.500	1.208	0.010	0.500	1.352	0.400	
1.375	0.000	0.500	1.396	0.010	0.447	2.082	0.400	
1.867	0.000	0.500	1.346	0.001	0.500	1.704	0.371	
1.926	0.000	0.100	2.512	0.000	0.167	2.075	0.400	
1.705	0.010	0.100	2.254	0.010	0.135	1.240	0.239	
2.003	0.005	0.302	1.940	0.010	0.247	2.130	0.400	
1.583	0.010	0.100	1.506	0.010	0.500	2.152	0.400	
1.682	0.000	0.100	2.047	0.010	0.100	1.552	0.351	
1.757	0.000	0.411	1.790	0.010	0.437	1.717	0.040	
1.338	0.010	0.100	1.937	0.010	0.193	1.014	0.400	
1.155	0.010	0.500	1.260	0.010	0.245	1.739	0.400	
1.251	0.010	0.500	2.147	0.000	0.500	1.612	0.040	
1.646	0.000	0.209	1.705	0.000	0.500	1.517	0.040	
1.680	0.010	0.129	1.175	0.010	0.500	1.608	0.153	
2.098	0.010	0.111	2.011	0.010	0.100	1.189	0.400	
1.769	0.000	0.100	2.078	0.010	0.100	1.831	0.400	
1.568	0.010	0.100	1.544	0.000	0.200	0.993	0.344	
0.966	0.000	0.189	1.484	0.010	0.100	1.607	0.253	
1.671	0.000	0.500	2.714	0.000	0.416	1.625	0.040	
1.302	0.010	0.100	2.256	0.000	0.100	1.703	0.305	
1.721	0.010	0.500	1.357	0.010	0.445	1.450	0.059	
1.436	0.010	0.500	1.374	0.000	0.100	1.867	0.400	
1.746	0.000	0.100	1.415	0.000	0.334	1.496	0.400	
1.418	0.010	0.500	1.604	0.010	0.331	1.670	0.400	
1.679	0.000	0.346	1.972	0.000	0.125	1.727	0.116	
1.774	0.000	0.265	1.191	0.010	0.359	1.446	0.400	
1.752	0.010	0.436	1.060	0.010	0.500	1.568	0.400	
1.503	0.010	0.394	1.477	0.010	0.180	2.048	0.040	
1.342	0.010	0.128	1.537	0.010	0.500	1.778	0.086	
1.604	0.010	0.100	1.955	0.010	0.124	2.294	0.164	
1.462	0.010	0.100	1.334	0.000	0.100	2.173	0.400	
1.802	0.010	0.500	2.136	0.000	0.100	1.501	0.040	
2.004	0.000	0.500	1.983	0.000	0.100	1.093	0.400	
2.192	0.000	0.483	1.683	0.010	0.100	1.386	0.040	
2.015	0.010	0.377	1.221	0.000	0.500	1.209	0.400	
1.889	0.000	0.498	1.792	0.010	0.245	1.546	0.269	
